LAST SEEN   TYPE     REASON      OBJECT                MESSAGE
4m11s       Normal   Pulled      pod/fortio-2e5704fc   Container image "fortio/fortio:1.63.0" already present on machine
4m11s       Normal   Created     pod/fortio-2e5704fc   Created container: fortio-2e5704fc
4m11s       Normal   Started     pod/fortio-2e5704fc   Started container fortio-2e5704fc
4m1s        Normal   Scheduled   pod/fortio-19ecaf76   Successfully assigned minishop/fortio-19ecaf76 to minikube
4m          Normal   Pulled      pod/fortio-19ecaf76   Container image "fortio/fortio:1.63.0" already present on machine
3m59s       Normal   Created     pod/fortio-19ecaf76   Created container: fortio-19ecaf76
3m59s       Normal   Started     pod/fortio-19ecaf76   Started container fortio-19ecaf76
3m19s       Normal   Scheduled   pod/fortio-143ce05a   Successfully assigned minishop/fortio-143ce05a to minikube
3m18s       Normal   Pulled      pod/fortio-143ce05a   Container image "fortio/fortio:1.63.0" already present on machine
3m18s       Normal   Created     pod/fortio-143ce05a   Created container: fortio-143ce05a
3m18s       Normal   Started     pod/fortio-143ce05a   Started container fortio-143ce05a
3m9s        Normal   Scheduled   pod/fortio-fe5b712a   Successfully assigned minishop/fortio-fe5b712a to minikube
3m8s        Normal   Started     pod/fortio-fe5b712a   Started container fortio-fe5b712a
3m8s        Normal   Created     pod/fortio-fe5b712a   Created container: fortio-fe5b712a
3m8s        Normal   Pulled      pod/fortio-fe5b712a   Container image "fortio/fortio:1.63.0" already present on machine
2m28s       Normal   Scheduled   pod/fortio-978f51a2   Successfully assigned minishop/fortio-978f51a2 to minikube
2m27s       Normal   Pulled      pod/fortio-978f51a2   Container image "fortio/fortio:1.63.0" already present on machine
2m27s       Normal   Started     pod/fortio-978f51a2   Started container fortio-978f51a2
2m27s       Normal   Created     pod/fortio-978f51a2   Created container: fortio-978f51a2
2m19s       Normal   Scheduled   pod/fortio-92e54f87   Successfully assigned minishop/fortio-92e54f87 to minikube
2m18s       Normal   Created     pod/fortio-92e54f87   Created container: fortio-92e54f87
2m18s       Normal   Pulled      pod/fortio-92e54f87   Container image "fortio/fortio:1.63.0" already present on machine
2m17s       Normal   Started     pod/fortio-92e54f87   Started container fortio-92e54f87
97s         Normal   Scheduled   pod/fortio-e95fc817   Successfully assigned minishop/fortio-e95fc817 to minikube
96s         Normal   Pulled      pod/fortio-e95fc817   Container image "fortio/fortio:1.63.0" already present on machine
96s         Normal   Created     pod/fortio-e95fc817   Created container: fortio-e95fc817
95s         Normal   Started     pod/fortio-e95fc817   Started container fortio-e95fc817
87s         Normal   Scheduled   pod/fortio-f564c2d3   Successfully assigned minishop/fortio-f564c2d3 to minikube
86s         Normal   Created     pod/fortio-f564c2d3   Created container: fortio-f564c2d3
86s         Normal   Started     pod/fortio-f564c2d3   Started container fortio-f564c2d3
86s         Normal   Pulled      pod/fortio-f564c2d3   Container image "fortio/fortio:1.63.0" already present on machine
46s         Normal   Scheduled   pod/fortio-02af395d   Successfully assigned minishop/fortio-02af395d to minikube
45s         Normal   Pulled      pod/fortio-02af395d   Container image "fortio/fortio:1.63.0" already present on machine
44s         Normal   Started     pod/fortio-02af395d   Started container fortio-02af395d
44s         Normal   Created     pod/fortio-02af395d   Created container: fortio-02af395d
36s         Normal   Scheduled   pod/fortio-1fdb3e76   Successfully assigned minishop/fortio-1fdb3e76 to minikube
35s         Normal   Created     pod/fortio-1fdb3e76   Created container: fortio-1fdb3e76
35s         Normal   Pulled      pod/fortio-1fdb3e76   Container image "fortio/fortio:1.63.0" already present on machine
34s         Normal   Started     pod/fortio-1fdb3e76   Started container fortio-1fdb3e76
