timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:55:24,minishop,gateway-service-68ff9dfb68-z6rgf,72,175
2026-01-24T04:55:24,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:24,minishop,product-service-5b66b9564b-h8x4v,29,163
2026-01-24T04:55:27,minishop,gateway-service-68ff9dfb68-4l79c,42,182
2026-01-24T04:55:27,minishop,gateway-service-68ff9dfb68-4ppdj,58,179
2026-01-24T04:55:27,minishop,gateway-service-68ff9dfb68-89grp,26,176
2026-01-24T04:55:27,minishop,gateway-service-68ff9dfb68-hvzqb,61,171
2026-01-24T04:55:27,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T04:55:27,minishop,gateway-service-68ff9dfb68-z6rgf,72,175
2026-01-24T04:55:27,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:27,minishop,product-service-5b66b9564b-h8x4v,29,163
2026-01-24T04:55:29,minishop,gateway-service-68ff9dfb68-4l79c,42,182
2026-01-24T04:55:29,minishop,gateway-service-68ff9dfb68-4ppdj,58,179
2026-01-24T04:55:29,minishop,gateway-service-68ff9dfb68-89grp,26,176
2026-01-24T04:55:29,minishop,gateway-service-68ff9dfb68-hvzqb,61,171
2026-01-24T04:55:29,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T04:55:29,minishop,gateway-service-68ff9dfb68-z6rgf,72,175
2026-01-24T04:55:29,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:29,minishop,product-service-5b66b9564b-h8x4v,29,163
2026-01-24T04:55:32,minishop,gateway-service-68ff9dfb68-4l79c,42,182
2026-01-24T04:55:32,minishop,gateway-service-68ff9dfb68-4ppdj,58,179
2026-01-24T04:55:32,minishop,gateway-service-68ff9dfb68-89grp,26,176
2026-01-24T04:55:32,minishop,gateway-service-68ff9dfb68-hvzqb,61,171
2026-01-24T04:55:32,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T04:55:32,minishop,gateway-service-68ff9dfb68-z6rgf,72,175
2026-01-24T04:55:32,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:32,minishop,product-service-5b66b9564b-h8x4v,29,163
2026-01-24T04:55:34,minishop,gateway-service-68ff9dfb68-4l79c,42,182
2026-01-24T04:55:34,minishop,gateway-service-68ff9dfb68-4ppdj,58,179
2026-01-24T04:55:34,minishop,gateway-service-68ff9dfb68-89grp,26,176
2026-01-24T04:55:34,minishop,gateway-service-68ff9dfb68-hvzqb,61,171
2026-01-24T04:55:34,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T04:55:34,minishop,gateway-service-68ff9dfb68-z6rgf,72,175
2026-01-24T04:55:34,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:34,minishop,product-service-5b66b9564b-h8x4v,29,163
2026-01-24T04:55:37,minishop,gateway-service-68ff9dfb68-4l79c,42,182
2026-01-24T04:55:37,minishop,gateway-service-68ff9dfb68-4ppdj,58,179
2026-01-24T04:55:37,minishop,gateway-service-68ff9dfb68-89grp,26,176
2026-01-24T04:55:37,minishop,gateway-service-68ff9dfb68-hvzqb,61,171
2026-01-24T04:55:37,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T04:55:37,minishop,gateway-service-68ff9dfb68-z6rgf,72,175
2026-01-24T04:55:37,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:37,minishop,product-service-5b66b9564b-h8x4v,29,163
2026-01-24T04:55:39,minishop,gateway-service-68ff9dfb68-4l79c,42,182
2026-01-24T04:55:39,minishop,gateway-service-68ff9dfb68-4ppdj,58,179
2026-01-24T04:55:39,minishop,gateway-service-68ff9dfb68-89grp,26,176
2026-01-24T04:55:39,minishop,gateway-service-68ff9dfb68-hvzqb,61,171
2026-01-24T04:55:39,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T04:55:39,minishop,gateway-service-68ff9dfb68-z6rgf,72,175
2026-01-24T04:55:39,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:39,minishop,product-service-5b66b9564b-h8x4v,29,163
2026-01-24T04:55:42,minishop,gateway-service-68ff9dfb68-4l79c,42,182
2026-01-24T04:55:42,minishop,gateway-service-68ff9dfb68-4ppdj,58,179
2026-01-24T04:55:42,minishop,gateway-service-68ff9dfb68-89grp,26,176
2026-01-24T04:55:42,minishop,gateway-service-68ff9dfb68-hvzqb,61,171
2026-01-24T04:55:42,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T04:55:42,minishop,gateway-service-68ff9dfb68-z6rgf,72,175
2026-01-24T04:55:42,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:42,minishop,product-service-5b66b9564b-h8x4v,29,163
2026-01-24T04:55:44,minishop,fortio-f37a4689,11,4
2026-01-24T04:55:44,minishop,gateway-service-68ff9dfb68-4l79c,18,173
2026-01-24T04:55:44,minishop,gateway-service-68ff9dfb68-4ppdj,9,178
2026-01-24T04:55:44,minishop,gateway-service-68ff9dfb68-89grp,81,178
2026-01-24T04:55:44,minishop,gateway-service-68ff9dfb68-hvzqb,33,176
2026-01-24T04:55:44,minishop,gateway-service-68ff9dfb68-kmm59,20,192
2026-01-24T04:55:44,minishop,gateway-service-68ff9dfb68-z6rgf,53,176
2026-01-24T04:55:44,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:44,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T04:55:47,minishop,fortio-f37a4689,11,4
2026-01-24T04:55:47,minishop,gateway-service-68ff9dfb68-4l79c,18,173
2026-01-24T04:55:47,minishop,gateway-service-68ff9dfb68-4ppdj,9,178
2026-01-24T04:55:47,minishop,gateway-service-68ff9dfb68-89grp,81,178
2026-01-24T04:55:47,minishop,gateway-service-68ff9dfb68-hvzqb,33,176
2026-01-24T04:55:47,minishop,gateway-service-68ff9dfb68-kmm59,20,192
2026-01-24T04:55:47,minishop,gateway-service-68ff9dfb68-z6rgf,53,176
2026-01-24T04:55:47,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:47,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T04:55:49,minishop,fortio-f37a4689,11,4
2026-01-24T04:55:49,minishop,gateway-service-68ff9dfb68-4l79c,18,173
2026-01-24T04:55:49,minishop,gateway-service-68ff9dfb68-4ppdj,9,178
2026-01-24T04:55:49,minishop,gateway-service-68ff9dfb68-89grp,81,178
2026-01-24T04:55:49,minishop,gateway-service-68ff9dfb68-hvzqb,33,176
2026-01-24T04:55:49,minishop,gateway-service-68ff9dfb68-kmm59,20,192
2026-01-24T04:55:49,minishop,gateway-service-68ff9dfb68-z6rgf,53,176
2026-01-24T04:55:49,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:49,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T04:55:52,minishop,fortio-f37a4689,11,4
2026-01-24T04:55:52,minishop,gateway-service-68ff9dfb68-4l79c,18,173
2026-01-24T04:55:52,minishop,gateway-service-68ff9dfb68-4ppdj,9,178
2026-01-24T04:55:52,minishop,gateway-service-68ff9dfb68-89grp,81,178
2026-01-24T04:55:52,minishop,gateway-service-68ff9dfb68-hvzqb,33,176
2026-01-24T04:55:52,minishop,gateway-service-68ff9dfb68-kmm59,20,192
2026-01-24T04:55:52,minishop,gateway-service-68ff9dfb68-z6rgf,53,176
2026-01-24T04:55:52,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:52,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T04:55:54,minishop,fortio-f37a4689,11,4
2026-01-24T04:55:54,minishop,gateway-service-68ff9dfb68-4l79c,18,173
2026-01-24T04:55:54,minishop,gateway-service-68ff9dfb68-4ppdj,9,178
2026-01-24T04:55:54,minishop,gateway-service-68ff9dfb68-89grp,81,178
2026-01-24T04:55:54,minishop,gateway-service-68ff9dfb68-hvzqb,33,176
2026-01-24T04:55:54,minishop,gateway-service-68ff9dfb68-kmm59,20,192
2026-01-24T04:55:54,minishop,gateway-service-68ff9dfb68-z6rgf,53,176
2026-01-24T04:55:54,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:54,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T04:55:57,minishop,gateway-service-68ff9dfb68-4l79c,18,173
2026-01-24T04:55:57,minishop,gateway-service-68ff9dfb68-4ppdj,9,178
2026-01-24T04:55:57,minishop,gateway-service-68ff9dfb68-89grp,81,178
2026-01-24T04:55:57,minishop,gateway-service-68ff9dfb68-hvzqb,33,176
2026-01-24T04:55:57,minishop,gateway-service-68ff9dfb68-kmm59,20,192
2026-01-24T04:55:57,minishop,gateway-service-68ff9dfb68-z6rgf,53,176
2026-01-24T04:55:57,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:55:57,minishop,product-service-5b66b9564b-h8x4v,23,163
