LAST SEEN   TYPE      REASON              OBJECT                                  MESSAGE
9m40s       Normal    Scheduled           pod/fortio-20ac5814                     Successfully assigned minishop/fortio-20ac5814 to minikube
9m40s       Normal    Started             pod/fortio-20ac5814                     Started container fortio-20ac5814
9m40s       Normal    Pulled              pod/fortio-20ac5814                     Container image "fortio/fortio:1.63.0" already present on machine
9m40s       Normal    Created             pod/fortio-20ac5814                     Created container: fortio-20ac5814
9m25s       Normal    Scheduled           pod/gateway-service-68ff9dfb68-89grp    Successfully assigned minishop/gateway-service-68ff9dfb68-89grp to minikube
9m25s       Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-4ppdj
9m25s       Normal    Scheduled           pod/gateway-service-68ff9dfb68-4ppdj    Successfully assigned minishop/gateway-service-68ff9dfb68-4ppdj to minikube
9m25s       Normal    ScalingReplicaSet   deployment/gateway-service              Scaled up replica set gateway-service-68ff9dfb68 from 3 to 6
9m25s       Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-z6rgf
9m25s       Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-89grp
9m25s       Normal    Scheduled           pod/gateway-service-68ff9dfb68-z6rgf    Successfully assigned minishop/gateway-service-68ff9dfb68-z6rgf to minikube
9m25s       Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 6; reason: cpu resource utilization (percentage of request) above target
9m23s       Normal    Pulled              pod/gateway-service-68ff9dfb68-z6rgf    Container image "minishop/gateway-service:0.1" already present on machine
9m23s       Normal    Created             pod/gateway-service-68ff9dfb68-z6rgf    Created container: gateway-service
9m23s       Normal    Created             pod/gateway-service-68ff9dfb68-4ppdj    Created container: gateway-service
9m23s       Normal    Pulled              pod/gateway-service-68ff9dfb68-89grp    Container image "minishop/gateway-service:0.1" already present on machine
9m23s       Normal    Created             pod/gateway-service-68ff9dfb68-89grp    Created container: gateway-service
9m23s       Normal    Pulled              pod/gateway-service-68ff9dfb68-4ppdj    Container image "minishop/gateway-service:0.1" already present on machine
9m22s       Normal    Started             pod/gateway-service-68ff9dfb68-4ppdj    Started container gateway-service
9m22s       Normal    Started             pod/gateway-service-68ff9dfb68-z6rgf    Started container gateway-service
9m22s       Normal    Started             pod/gateway-service-68ff9dfb68-89grp    Started container gateway-service
8m25s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-89grp    Startup probe failed: Get "http://10.244.2.222:8081/actuator/health": dial tcp 10.244.2.222:8081: connect: connection refused
8m25s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4ppdj    Startup probe failed: Get "http://10.244.2.223:8081/actuator/health": dial tcp 10.244.2.223:8081: connect: connection refused
8m25s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-z6rgf    Startup probe failed: Get "http://10.244.2.221:8081/actuator/health": dial tcp 10.244.2.221:8081: connect: connection refused
8m50s       Normal    Scheduled           pod/fortio-16704acf                     Successfully assigned minishop/fortio-16704acf to minikube
8m50s       Normal    Pulled              pod/fortio-16704acf                     Container image "fortio/fortio:1.63.0" already present on machine
8m49s       Normal    Started             pod/fortio-16704acf                     Started container fortio-16704acf
8m49s       Normal    Created             pod/fortio-16704acf                     Created container: fortio-16704acf
8m38s       Normal    Scheduled           pod/fortio-d634eaf1                     Successfully assigned minishop/fortio-d634eaf1 to minikube
8m37s       Normal    Started             pod/fortio-d634eaf1                     Started container fortio-d634eaf1
8m37s       Normal    Created             pod/fortio-d634eaf1                     Created container: fortio-d634eaf1
8m37s       Normal    Pulled              pod/fortio-d634eaf1                     Container image "fortio/fortio:1.63.0" already present on machine
8m19s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-89grp    Startup probe failed: Get "http://10.244.2.222:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
8m19s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-z6rgf    Startup probe failed: Get "http://10.244.2.221:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
8m19s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4ppdj    Startup probe failed: Get "http://10.244.2.223:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m56s       Normal    Scheduled           pod/fortio-71dce2bf                     Successfully assigned minishop/fortio-71dce2bf to minikube
7m55s       Normal    Started             pod/fortio-71dce2bf                     Started container fortio-71dce2bf
7m55s       Normal    Pulled              pod/fortio-71dce2bf                     Container image "fortio/fortio:1.63.0" already present on machine
7m55s       Normal    Created             pod/fortio-71dce2bf                     Created container: fortio-71dce2bf
7m43s       Normal    Scheduled           pod/fortio-e3fb8a01                     Successfully assigned minishop/fortio-e3fb8a01 to minikube
7m42s       Normal    Pulled              pod/fortio-e3fb8a01                     Container image "fortio/fortio:1.63.0" already present on machine
7m42s       Normal    Created             pod/fortio-e3fb8a01                     Created container: fortio-e3fb8a01
7m41s       Normal    Started             pod/fortio-e3fb8a01                     Started container fortio-e3fb8a01
7m          Normal    Scheduled           pod/fortio-6d20cbf7                     Successfully assigned minishop/fortio-6d20cbf7 to minikube
6m59s       Normal    Started             pod/fortio-6d20cbf7                     Started container fortio-6d20cbf7
6m59s       Normal    Pulled              pod/fortio-6d20cbf7                     Container image "fortio/fortio:1.63.0" already present on machine
6m59s       Normal    Created             pod/fortio-6d20cbf7                     Created container: fortio-6d20cbf7
6m50s       Normal    Scheduled           pod/fortio-d7e8c93f                     Successfully assigned minishop/fortio-d7e8c93f to minikube
6m49s       Normal    Pulled              pod/fortio-d7e8c93f                     Container image "fortio/fortio:1.63.0" already present on machine
6m49s       Normal    Created             pod/fortio-d7e8c93f                     Created container: fortio-d7e8c93f
6m49s       Normal    Started             pod/fortio-d7e8c93f                     Started container fortio-d7e8c93f
6m5s        Normal    Scheduled           pod/fortio-24bf1ae7                     Successfully assigned minishop/fortio-24bf1ae7 to minikube
6m4s        Normal    Pulled              pod/fortio-24bf1ae7                     Container image "fortio/fortio:1.63.0" already present on machine
6m4s        Normal    Created             pod/fortio-24bf1ae7                     Created container: fortio-24bf1ae7
6m4s        Normal    Started             pod/fortio-24bf1ae7                     Started container fortio-24bf1ae7
5m55s       Normal    Scheduled           pod/fortio-9a8e5240                     Successfully assigned minishop/fortio-9a8e5240 to minikube
5m54s       Normal    Pulled              pod/fortio-9a8e5240                     Container image "fortio/fortio:1.63.0" already present on machine
5m54s       Normal    Created             pod/fortio-9a8e5240                     Created container: fortio-9a8e5240
5m54s       Normal    Started             pod/fortio-9a8e5240                     Started container fortio-9a8e5240
5m12s       Normal    Scheduled           pod/fortio-b81256f0                     Successfully assigned minishop/fortio-b81256f0 to minikube
5m12s       Normal    Pulled              pod/fortio-b81256f0                     Container image "fortio/fortio:1.63.0" already present on machine
5m12s       Normal    Created             pod/fortio-b81256f0                     Created container: fortio-b81256f0
5m11s       Normal    Started             pod/fortio-b81256f0                     Started container fortio-b81256f0
5m3s        Normal    Scheduled           pod/fortio-7a410c63                     Successfully assigned minishop/fortio-7a410c63 to minikube
5m2s        Normal    Created             pod/fortio-7a410c63                     Created container: fortio-7a410c63
5m2s        Normal    Started             pod/fortio-7a410c63                     Started container fortio-7a410c63
5m2s        Normal    Pulled              pod/fortio-7a410c63                     Container image "fortio/fortio:1.63.0" already present on machine
4m19s       Normal    Scheduled           pod/nettest                             Successfully assigned minishop/nettest to minikube
4m18s       Normal    Pulled              pod/nettest                             Container image "busybox:1.36" already present on machine
4m18s       Normal    Created             pod/nettest                             Created container: nettest
4m18s       Normal    Started             pod/nettest                             Started container nettest
4m13s       Normal    Scheduled           pod/fortio-2d4fec5a                     Successfully assigned minishop/fortio-2d4fec5a to minikube
4m12s       Normal    Pulled              pod/fortio-2d4fec5a                     Container image "fortio/fortio:1.63.0" already present on machine
4m12s       Normal    Created             pod/fortio-2d4fec5a                     Created container: fortio-2d4fec5a
4m12s       Normal    Started             pod/fortio-2d4fec5a                     Started container fortio-2d4fec5a
4m3s        Normal    Scheduled           pod/fortio-a5c19de2                     Successfully assigned minishop/fortio-a5c19de2 to minikube
4m3s        Normal    Pulled              pod/fortio-a5c19de2                     Container image "fortio/fortio:1.63.0" already present on machine
4m2s        Normal    Started             pod/fortio-a5c19de2                     Started container fortio-a5c19de2
4m2s        Normal    Created             pod/fortio-a5c19de2                     Created container: fortio-a5c19de2
3m22s       Normal    Scheduled           pod/fortio-835d92f7                     Successfully assigned minishop/fortio-835d92f7 to minikube
3m21s       Normal    Started             pod/fortio-835d92f7                     Started container fortio-835d92f7
3m21s       Normal    Pulled              pod/fortio-835d92f7                     Container image "fortio/fortio:1.63.0" already present on machine
3m21s       Normal    Created             pod/fortio-835d92f7                     Created container: fortio-835d92f7
3m10s       Normal    Scheduled           pod/fortio-1f789c2e                     Successfully assigned minishop/fortio-1f789c2e to minikube
3m10s       Normal    Started             pod/fortio-1f789c2e                     Started container fortio-1f789c2e
3m10s       Normal    Pulled              pod/fortio-1f789c2e                     Container image "fortio/fortio:1.63.0" already present on machine
3m10s       Normal    Created             pod/fortio-1f789c2e                     Created container: fortio-1f789c2e
2m29s       Normal    Scheduled           pod/fortio-f61c27d5                     Successfully assigned minishop/fortio-f61c27d5 to minikube
2m28s       Normal    Started             pod/fortio-f61c27d5                     Started container fortio-f61c27d5
2m28s       Normal    Created             pod/fortio-f61c27d5                     Created container: fortio-f61c27d5
2m28s       Normal    Pulled              pod/fortio-f61c27d5                     Container image "fortio/fortio:1.63.0" already present on machine
2m19s       Normal    Scheduled           pod/fortio-19d4f6ac                     Successfully assigned minishop/fortio-19d4f6ac to minikube
2m19s       Normal    Pulled              pod/fortio-19d4f6ac                     Container image "fortio/fortio:1.63.0" already present on machine
2m19s       Normal    Created             pod/fortio-19d4f6ac                     Created container: fortio-19d4f6ac
2m18s       Normal    Started             pod/fortio-19d4f6ac                     Started container fortio-19d4f6ac
99s         Normal    Scheduled           pod/fortio-204e6a81                     Successfully assigned minishop/fortio-204e6a81 to minikube
99s         Normal    Pulled              pod/fortio-204e6a81                     Container image "fortio/fortio:1.63.0" already present on machine
99s         Normal    Created             pod/fortio-204e6a81                     Created container: fortio-204e6a81
98s         Normal    Started             pod/fortio-204e6a81                     Started container fortio-204e6a81
89s         Normal    Scheduled           pod/fortio-380adeb6                     Successfully assigned minishop/fortio-380adeb6 to minikube
89s         Normal    Started             pod/fortio-380adeb6                     Started container fortio-380adeb6
89s         Normal    Created             pod/fortio-380adeb6                     Created container: fortio-380adeb6
89s         Normal    Pulled              pod/fortio-380adeb6                     Container image "fortio/fortio:1.63.0" already present on machine
47s         Normal    Scheduled           pod/fortio-bde1a407                     Successfully assigned minishop/fortio-bde1a407 to minikube
47s         Normal    Pulled              pod/fortio-bde1a407                     Container image "fortio/fortio:1.63.0" already present on machine
46s         Normal    Created             pod/fortio-bde1a407                     Created container: fortio-bde1a407
46s         Normal    Started             pod/fortio-bde1a407                     Started container fortio-bde1a407
36s         Normal    Scheduled           pod/fortio-1f73584a                     Successfully assigned minishop/fortio-1f73584a to minikube
36s         Normal    Pulled              pod/fortio-1f73584a                     Container image "fortio/fortio:1.63.0" already present on machine
36s         Normal    Created             pod/fortio-1f73584a                     Created container: fortio-1f73584a
35s         Normal    Started             pod/fortio-1f73584a                     Started container fortio-1f73584a
