timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:43:01,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:01,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:01,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:01,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:03,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:03,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:03,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:03,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:03,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:06,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:06,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:06,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:06,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:06,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:08,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:08,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:08,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:08,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:08,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:11,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:11,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:11,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:11,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:11,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:14,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:14,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:14,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:14,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:14,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:16,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:16,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:16,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:16,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:16,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:19,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:19,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:19,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:19,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:19,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:21,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:21,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:21,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:21,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:21,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:24,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:24,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:24,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:24,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:24,minishop,product-service-5b66b9564b-h8x4v,13,162
